client id	hotel id	hotel Name	number of rooms	category of room	hotel Address	price for the night	is balcon	is late Checkout	user check in datetime	user check out datetime	booking channel	length of Stay	room service ordered	num adults	num children	amenities used	payment method
1379	9	Card Luxury Hotel	188	Standard	клх Тольятти, ш. Бабушкина, д. 1/2, 590827	4444.99	False	True	2023-12-23 19:43:08	2023-12-30 19:43:08	Online	4	False	3	1	Spa	ДЕБЕТОВАЯ КАРТА
1380	8	Hotel Hotel	47	Superior	клх Южно-Курильск, пр. Медицинский, д. 6/3 стр. 974, 847462	2299.39	True	False	2023-04-19 15:47:04	2023-04-26 15:47:04	Online	4	True	1	1	   Бассейн  	БАНКОВСКИЙ ПЕРЕВОД
1381	83	Yourself Luxury Hotel	117	Standard	клх Пушкино (Моск.), пер. Хвойный, д. 70, 803311	4745.55	False	False	2023-12-12 05:49:20	2023-12-17 05:49:20	Phone	6	False	1	1		КРЕДИТНАЯ КАРТА
1382	76	Or Grand Hotel	112	Standard	к. Абакан, пер. Коммунаров, д. 641 стр. 903, 088714	5242.3	False	True	2023-07-06 13:42:53	2023-07-13 13:42:53	Travel Agency	8	True	2	1		НАЛИЧНЫЕ
1383	25	Artist Grand Hotel	33	Standard	г. Ершов, бул. Хвойный, д. 3/4 к. 3, 829859	2000.0	False	False	2023-01-06 10:02:48	2023-01-15 10:02:48	Online	3	True	1	0	Тренажёрный зал	НАЛИЧНЫЕ
1384	50	Treat Grand Hotel	79	Suite	к. Котельнич, алл. Добролюбова, д. 96 к. 703, 441616	2526.77	True	False	2023-04-06 01:11:33	2023-04-13 01:11:33	Online	4	False	2	2	Spa	ДЕБЕТОВАЯ КАРТА
1385	33	Blood Spa	51	Superior	г. Октябрьский (Башк.), ш. Чкалова, д. 29 к. 5/4, 686760	8978.62	False	False	2023-02-01 12:30:21	2023-02-09 12:30:21	Online	3	True	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
1386	97	Arrive Lodge	156	Standard	п. Бузулук, ул. Петровская, д. 90 к. 5/9, 778564	3615.55	False	False	2023-02-16 13:03:01	2023-02-22 13:03:01	Online	7	True	1	2	Spa	КРЕДИТНАЯ КАРТА
1387	13	Crime Boutique Hotel	21	Suite	ст. Новый Оскол, наб. Тельмана, д. 3 стр. 23, 577903	5602.73	False	False	2023-04-13 13:47:44	2023-04-15 13:47:44	Online_xMTyGy	8	False	2	2	Spa	КРЕДИТНАЯ КАРТА
1388	82	Successful Resort	163	Standard	г. Петушки, ш. Февральское, д. 89 стр. 1, 078202	5017.6	False	False	2023-07-31 09:05:48	2023-08-03 09:05:48	Travel Agency	5	False	3	2	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
1389	25	Job Luxury Hotel	30	Superior	к. Усинск, алл. Кузнецкая, д. 9/1, 598562	2000.0	True	True	2023-07-31 01:16:29	2023-08-04 01:16:29	Online_yoTIQT	4	False	3	0	   Бассейн  	КРЕДИТНАЯ КАРТА
1390	53	Choose Inn	176	Standard	г. Южно-Курильск, ул. Кузнецова, д. 4/6, 039620	4643.43	False	False	2023-03-21 13:28:50	2023-03-29 13:28:50	Online	5	False	2	0	Spa	КРЕДИТНАЯ КАРТА
1391	36	Hotel Hotel	63	Suite	п. Радужный, ш. Красина, д. 5/7, 263412	6546.62	False	False	2023-11-26 15:01:18	2023-12-01 15:01:18	Phone	4	True	2	1		КРЕДИТНАЯ КАРТА
1392	40	Ahead Resort	139	Suite	с. Челюскин, наб. Безымянная, д. 335 стр. 806, 495013	4555.8	False	True	2023-06-22 05:04:50	2023-06-29 05:04:50	Phone	5	False	2	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1393	14	Memory Resort	66	Superior	с. Батайск, ш. Высотное, д. 5 к. 7, 986577	6546.93	False	False	2023-08-08 14:07:27	2023-08-14 14:07:27	Travel Agency	2	False	3	2	   Бассейн  	КРЕДИТНАЯ КАРТА
1394	41	Himself Boutique Hotel	173	Suite	п. Губаха, ул. Минская, д. 2 к. 82, 921767	7203.06	True	False	2023-06-01 19:43:35	2023-06-07 19:43:35	Online	4	True	3	0	   Бассейн  	КРЕДИТНАЯ КАРТА
1395	16	Product Inn	193	Suite	г. Катав-Ивановск, бул. Ленинский, д. 4 к. 891, 811409	6533.22	True	True	2023-01-25 07:32:33	2023-01-29 07:32:33	Phone	5	True	3	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1396	52	Stuff Spa	184	Suite	ст. Когалым, пер. Киевский, д. 924, 658721	5768.17	True	False	2023-01-08 07:00:42	2023-01-12 07:00:42	Online	3	False	2	0	Spa	ДЕБЕТОВАЯ КАРТА
1397	74	West Luxury Hotel	86	Superior	к. Оренбург, ш. Мира, д. 6, 844886	7405.74	False	False	2023-04-18 06:04:28	2023-04-23 06:04:28	Online	4	False	1	2	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
1398	68	Wish Luxury Hotel	63	Suite	г. Октябрьский (Башк.), ш. Чкалова, д. 29 к. 5/4, 686760	4721.93	False	False	2023-06-17 10:26:52	2023-06-24 10:26:52	Phone	2	False	1	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1399	51	Perform Hotel	177	Suite	с. Гремячинск (Бурят.), ш. Ясное, д. 731 к. 470, 473778	8686.77	True	False	2023-03-13 23:33:39	2023-03-17 23:33:39	Online_oFtWNt	4	False	3	1	Тренажёрный зал	БАНКОВСКИЙ ПЕРЕВОД
1400	11	Arrive Lodge	132	Standard	п. Губаха, ул. Минская, д. 2 к. 82, 921767	9173.28	True	False	2023-01-23 04:34:43	2023-01-26 04:34:43	Online	6	True	3	2	Тренажёрный зал	НАЛИЧНЫЕ
1401	15	Spring Grand Hotel	156	Deluxe	с. Ржев, пр. Новоселов, д. 289 к. 7/5, 279218	2854.4	True	False	2023-08-02 04:25:49	2023-08-05 04:25:49	Online	2	False	3	2		БАНКОВСКИЙ ПЕРЕВОД
1402	16	Wall Spa	106	Standard	с. Гремячинск (Бурят.), ш. Ясное, д. 731 к. 470, 473778	6875.81	False	False	2023-08-15 08:14:12	2023-08-20 08:14:12	Phone	3	False	3	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1403	60	Opportunity Spa	83	Deluxe	д. Нефтеюганск, наб. Зеленая, д. 2/2 к. 7/4, 520933	2507.45	False	True	2023-12-16 09:09:13	2023-12-18 09:09:13	Travel Agency	4	False	2	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1404	2	Position Spa	61	Standard	п. Саянск, наб. Щербакова, д. 69 к. 116, 378338	2009.14	False	False	2023-12-17 03:42:41	2023-12-20 03:42:41	Online	5	False	3	2	Spa	КРЕДИТНАЯ КАРТА
1405	63	Receive Inn	161	Suite	г. Каменномостский, наб. Лермонтова, д. 65, 340358	4341.67	False	False	2023-11-08 22:48:45	2023-11-13 22:48:45	Online	4	True	3	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1406	88	Several Inn	132	Superior	с. Дзержинск, ул. Громова, д. 3/1 стр. 9/7, 442892	4221.84	False	False	2023-08-23 02:05:16	2023-09-01 02:05:16	Phone	5	True	2	2	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1407	30	Whatever Boutique Hotel	165	Superior	с. Новый Уренгой, пр. Шишкина, д. 30 к. 5/6, 748388	2479.7	False	False	2023-07-08 16:32:02	2023-07-09 16:32:02	Online	2	False	2	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1408	3	Prove Grand Hotel	199	Standard	д. Железногорск(Курск.), ул. 40 лет Победы, д. 82 стр. 5, 172715	5745.48	False	False	2023-05-16 10:51:28	2023-05-23 10:51:28	Online	2	False	3	2	Spa	ДЕБЕТОВАЯ КАРТА
1409	5	Data Boutique Hotel	155	Standard	с. Пятигорск, бул. Придорожный, д. 93 к. 2, 355614	6597.73	False	False	2023-01-13 09:28:16	2023-01-14 09:28:16	Phone	5	False	2	0	Тренажёрный зал	НАЛИЧНЫЕ
1410	6	Avoid Hotel	81	Standard	с. Новый Уренгой, пр. Шишкина, д. 30 к. 5/6, 748388	3947.91	False	False	2023-06-13 21:21:14	2023-06-17 21:21:14	Travel Agency	3	False	2	2		КРЕДИТНАЯ КАРТА
1411	9	Hotel Hotel	48	Deluxe	с. Ржев, пр. Новоселов, д. 289 к. 7/5, 279218	2000.0	True	False	2023-12-19 03:45:59	2023-12-28 03:45:59	Online	5	False	3	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1412	20	Republican Grand Hotel	106	Standard	к. Усинск, алл. Кузнецкая, д. 9/1, 598562	6955.53	False	True	2023-09-28 13:49:42	2023-09-29 13:49:42	Online	6	False	1	1	Spa	КРЕДИТНАЯ КАРТА
1413	2	Yet Resort	75	Suite	д. Оленек, ул. Жданова, д. 479 стр. 51, 706307	9544.88	False	True	2023-11-21 11:05:38	2023-11-24 11:05:38	Online	3	True	3	2	Spa	ДЕБЕТОВАЯ КАРТА
1414	26	Star Grand Hotel	102	Superior	д. Нефтеюганск, наб. Зеленая, д. 2/2 к. 7/4, 520933	5170.92	False	True	2023-09-06 23:33:21	2023-09-09 23:33:21	Online	4	False	3	0	Spa	КРЕДИТНАЯ КАРТА
1415	83	Skin Lodge	169	Suite	с. Павловская, пер. Сосновый, д. 31 стр. 1/3, 939902	2657.53	False	False	2023-05-28 06:11:49	2023-06-06 06:11:49	Online	7	False	1	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1416	5	Call Lodge	31	Standard	клх Курск, ул. Свободы, д. 12 к. 5/5, 171609	6303.39	False	False	2023-12-17 07:59:52	2023-12-25 07:59:52	Online	4	False	2	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1417	19	Truth Resort	87	Standard	к. Медногорск, пр. Мичурина, д. 80 к. 4/2, 868956	3116.63	False	False	2023-10-09 07:44:53	2023-10-17 07:44:53	Phone	3	False	3	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1418	37	Democrat Grand Hotel	20	Suite	д. Железногорск(Курск.), ул. 40 лет Победы, д. 82 стр. 5, 172715	4871.4	False	False	2023-12-16 09:27:40	2023-12-25 09:27:40	Phone	3	True	2	2	   Бассейн  	НАЛИЧНЫЕ
1419	73	Agreement Spa	168	Standard	к. Апрелевка, ш. Вольное, д. 44, 226680	3792.78	True	False	2023-05-20 15:16:22	2023-05-22 15:16:22	Online	4	False	1	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1420	3	Mind Inn	43	Superior	с. Карпинск, ул. Папанина, д. 39 к. 6, 184020	4634.58	False	False	2023-05-21 11:52:52	2023-05-23 11:52:52	Online	2	False	2	1	Тренажёрный зал	НАЛИЧНЫЕ
1421	69	Close Boutique Hotel	167	Standard	с. Шадринск, пер. Омский, д. 26 к. 4/9, 639875	4685.42	True	False	2023-11-01 00:07:23	2023-11-05 00:07:23	Online	5	False	1	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1422	82	Republican Grand Hotel	44	Suite	клх Южно-Курильск, пр. Медицинский, д. 6/3 стр. 974, 847462	2278.98	True	True	2023-10-24 07:12:29	2023-10-30 07:12:29	Online	5	True	3	2	   Бассейн  	НАЛИЧНЫЕ
1423	12	Other Grand Hotel	194	Standard	г. Ершов, бул. Хвойный, д. 3/4 к. 3, 829859	3978.98	True	False	2023-05-25 08:40:04	2023-05-26 08:40:04	Phone	3	False	2	2		КРЕДИТНАЯ КАРТА
1424	15	Key Grand Hotel	190	Standard	п. Радужный, ш. Красина, д. 5/7, 263412	4495.73	False	False	2023-12-27 02:28:40	2024-01-04 02:28:40	Online	8	False	1	1	Spa	БАНКОВСКИЙ ПЕРЕВОД
1425	71	Institution Inn	191	Suite	с. Ребриха, пер. Фестивальный, д. 78, 488085	4933.81	False	False	2023-01-18 23:32:34	2023-01-25 23:32:34	Phone	6	False	2	0	Тренажёрный зал	НАЛИЧНЫЕ
1426	68	Final Spa	199	Standard	с. Устюжна, пер. Пионерский, д. 8/3, 813271	2381.32	False	False	2023-10-28 12:26:00	2023-11-01 12:26:00	Phone	2	False	1	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1427	77	Spring Grand Hotel	121	Superior	к. Улан-Удэ, ш. Киевское, д. 6/5 стр. 5/5, 550301	4676.31	False	True	2023-12-06 01:56:26	2023-12-14 01:56:26	Travel Agency	3	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1428	56	Data Boutique Hotel	26	Suite	г. Чебаркуль, ш. Зеленое, д. 6 стр. 6, 004183	7722.11	False	False	2023-06-09 11:14:02	2023-06-11 11:14:02	Online	8	False	1	1		БАНКОВСКИЙ ПЕРЕВОД
1429	50	West Luxury Hotel	187	Suite	п. Лотошино, бул. Кубанский, д. 847 стр. 9/1, 159410	4626.25	False	False	2023-04-15 17:08:03	2023-04-17 17:08:03	Online	5	True	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
1430	60	Heart Spa	75	Suite	клх Вологда, ул. Горняцкая, д. 1, 499690	7419.44	False	True	2023-04-23 08:13:17	2023-04-24 08:13:17	Online	2	False	2	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1431	18	Red Inn	114	Standard	к. Медногорск, пр. Мичурина, д. 80 к. 4/2, 868956	7430.59	False	False	2023-07-30 07:47:07	2023-07-31 07:47:07	Travel Agency	2	True	3	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1432	30	Several Inn	114	Standard	к. Оренбург, ш. Мира, д. 6, 844886	2683.82	True	False	2023-05-21 22:52:36	2023-05-28 22:52:36	Phone	5	False	3	2	Spa	КРЕДИТНАЯ КАРТА
1433	82	Wall Spa	118	Standard	д. Северо-Курильск, ш. Заозерное, д. 41 стр. 91, 331793	4614.23	True	False	2023-03-22 19:21:22	2023-03-25 19:21:22	Phone	5	False	2	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1434	24	Age Luxury Hotel	182	Superior	к. Усинск, алл. Кузнецкая, д. 9/1, 598562	3679.2	False	False	2023-01-24 01:12:17	2023-01-29 01:12:17	Travel Agency	4	True	1	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1435	72	Institution Inn	180	Suite	г. Ясный (Оренб.), ул. Томская, д. 1 стр. 77, 207153	4441.33	False	False	2023-02-26 13:50:21	2023-02-27 13:50:21	Travel Agency	5	True	2	0	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1436	25	Their Lodge	149	Superior	г. Каменномостский, наб. Лермонтова, д. 65, 340358	4679.85	False	False	2023-05-18 10:51:52	2023-05-21 10:51:52	Online	6	False	3	2	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1437	58	West Luxury Hotel	83	Suite	г. Катав-Ивановск, бул. Ленинский, д. 4 к. 891, 811409	7505.68	False	False	2023-08-24 11:53:25	2023-08-30 11:53:25	Online_DquJlh	4	False	2	2		КРЕДИТНАЯ КАРТА
1438	4	Hotel Hotel	180	Suite	г. Петушки, ш. Февральское, д. 89 стр. 1, 078202	5827.79	False	False	2023-11-14 16:33:30	2023-11-22 16:33:30	Online	4	False	1	1	Тренажёрный зал	НАЛИЧНЫЕ
1439	92	Mother Luxury Hotel	162	Standard	с. Павловская, пер. Сосновый, д. 31 стр. 1/3, 939902	4316.79	True	False	2023-07-03 18:07:30	2023-07-07 18:07:30	Online_tAiprU	5	True	3	1	Spa	КРЕДИТНАЯ КАРТА
1440	41	Attack Lodge	65	Deluxe	с. Дзержинск, ул. Громова, д. 3/1 стр. 9/7, 442892	5612.14	True	False	2023-05-07 20:31:01	2023-05-08 20:31:01	Travel Agency	6	False	3	0		ДЕБЕТОВАЯ КАРТА
1441	81	Prove Grand Hotel	63	Standard	с. Ребриха, пер. Фестивальный, д. 78, 488085	4109.56	False	True	2023-02-07 19:35:11	2023-02-12 19:35:11	Online_Alerob	3	True	1	2	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1442	15	Spring Grand Hotel	64	Standard	с. Черемхово, бул. Спортивный, д. 432 к. 8, 188144	3990.82	False	False	2023-07-10 20:36:37	2023-07-14 20:36:37	Travel Agency	4	True	2	0	   Бассейн  	КРЕДИТНАЯ КАРТА
1443	50	Make Boutique Hotel	110	Superior	клх Воркута, бул. Городской, д. 9/9, 111247	2777.33	False	False	2023-05-20 18:48:00	2023-05-25 18:48:00	Online	6	True	2	0	Тренажёрный зал	БАНКОВСКИЙ ПЕРЕВОД
1444	94	Or Grand Hotel	178	Standard	п. Радужный, ш. Красина, д. 5/7, 263412	6482.53	False	True	2023-09-04 02:09:55	2023-09-11 02:09:55	Phone	3	False	2	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1445	91	Data Boutique Hotel	48	Superior	с. Усть-Катав, бул. З.Космодемьянской, д. 9 стр. 479, 138121	4136.36	True	False	2023-03-16 11:27:11	2023-03-21 11:27:11	Phone	6	False	2	1	Spa	ДЕБЕТОВАЯ КАРТА
1446	84	Arrive Lodge	138	Suite	к. Котельнич, алл. Добролюбова, д. 96 к. 703, 441616	8038.79	True	False	2023-02-16 06:41:40	2023-02-23 06:41:40	Online	5	False	2	0	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1447	19	Prove Grand Hotel	126	Standard	к. Медногорск, пр. Мичурина, д. 80 к. 4/2, 868956	4296.61	True	False	2023-06-11 00:17:40	2023-06-18 00:17:40	Online	4	True	3	0		БАНКОВСКИЙ ПЕРЕВОД
1448	86	Product Inn	179	Deluxe	с. Норильск, пр. Гоголя, д. 6 стр. 239, 796481	3421.77	False	True	2023-08-09 21:08:59	2023-08-10 21:08:59	Phone	2	True	3	0	Spa	КРЕДИТНАЯ КАРТА
1449	42	Condition Boutique Hotel	154	Suite	с. Устюжна, пер. Пионерский, д. 8/3, 813271	7823.89	False	False	2023-11-04 23:18:42	2023-11-13 23:18:42	Online	2	False	2	0	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1450	94	From Lodge	142	Standard	д. Чусовой, алл. 70 лет Октября, д. 599 стр. 1/3, 216857	5352.53	False	False	2023-06-21 07:13:14	2023-06-29 07:13:14	Online	4	False	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
1451	55	Whatever Boutique Hotel	46	Suite	д. Ялуторовск, пр. Восьмого Марта, д. 13, 287062		False	True	2023-08-26 23:25:18	2023-08-27 23:25:18	Travel Agency	6	False	3	2	Тренажёрный зал	НАЛИЧНЫЕ
1452	21		80	Suite		4177.96	True	True	2023-05-17 17:45:44	2023-05-20 17:45:44	Online	3	False	2	0	   Бассейн  	КРЕДИТНАЯ КАРТА
1453	71	Both Hotel	98	Suite	ст. Териберка, бул. Байкальский, д. 80 стр. 6/3, 169939	5729.62	False	False	2023-06-09 03:47:28	2023-06-18 03:47:28	Online_fAaZPO	7	False	1	1		БАНКОВСКИЙ ПЕРЕВОД
1454	36	Culture Spa	81	Standard	к. Медногорск, пр. Мичурина, д. 80 к. 4/2, 868956	3338.28	True	False	2023-11-19 13:56:16	2023-11-26 13:56:16	Online	6	False	3	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1455	30	Key Grand Hotel	198	Standard	с. Верхний Баскунчак, ул. Володарского, д. 7/7, 855700	11382.72	False	False	2023-02-02 01:22:59	2023-02-05 01:22:59	Online	3	False	1	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1456	46	Yet Resort	144	Standard	ст. Когалым, пер. Киевский, д. 924, 658721	2973.72	False	False	2023-09-15 18:12:03	2023-09-17 18:12:03	Phone	4	False	2	1	   Бассейн  	БАНКОВСКИЙ ПЕРЕВОД
1457	2	Institution Inn	38	Superior	с. Усть-Катав, бул. З.Космодемьянской, д. 9 стр. 479, 138121	2000.0	False	False	2023-07-10 03:47:46	2023-07-19 03:47:46	Online	5	False	3	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1458	79	Box Hotel	106	Superior	к. Улан-Удэ, ш. Киевское, д. 6/5 стр. 5/5, 550301	7900.32	True	False	2023-12-31 11:23:30	2024-01-05 11:23:30	Online	4	True	1	2	Тренажёрный зал	ДЕБЕТОВАЯ КАРТА
1459	46	Couple Boutique Hotel	194	Suite	г. Санкт-Петербург, наб. Поперечная, д. 6/7 стр. 678, 833095	3362.17	False	False	2023-05-03 02:45:29	2023-05-07 02:45:29	Online	3	True	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1460	85	Or Grand Hotel	51	Standard	с. Новый Уренгой, пр. Шишкина, д. 30 к. 5/6, 748388	8145.55	False	True	2023-11-30 07:51:31	2023-12-03 07:51:31	Phone	5	False	3	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1461	6	Drive Hotel	47	Suite	п. Добрянка, ул. Лазо, д. 129, 283702	4669.45	True	False	2023-08-11 12:33:51	2023-08-18 12:33:51	Online	9	False	2	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1462	90	Other Grand Hotel	131	Standard	клх Воркута, бул. Городской, д. 9/9, 111247	2000.0	False	False	2023-09-13 22:09:52	2023-09-21 22:09:52	Phone	3	False	2	0	Spa	БАНКОВСКИЙ ПЕРЕВОД
1463	8	Wish Luxury Hotel	48	Suite	п. Саянск, наб. Щербакова, д. 69 к. 116, 378338	2000.0	False	True	2023-02-04 07:31:52	2023-02-07 07:31:52	Phone	4	False	2	1		НАЛИЧНЫЕ
1464	100	War Grand Hotel	185	Superior	д. Нефтеюганск, наб. Зеленая, д. 2/2 к. 7/4, 520933	7312.52	False	False	2023-06-02 15:39:01	2023-06-06 15:39:01	Travel Agency	5	False	1	1		ДЕБЕТОВАЯ КАРТА
1465	100	Last Hotel	162	Standard	п. Ярославль, ш. Фадеева, д. 320 к. 25, 510506	5886.5	False	False	2023-04-24 18:58:42	2023-05-01 18:58:42	Phone	1	False	2	2		ДЕБЕТОВАЯ КАРТА
1466	38	Star Grand Hotel	197	Superior	с. Новый Уренгой, пр. Шишкина, д. 30 к. 5/6, 748388	2799.51	False	False	2023-01-16 02:11:04	2023-01-20 02:11:04	Online	7	False	1	1	Spa	КРЕДИТНАЯ КАРТА
1467	31	Skin Lodge	56	Standard	п. Оймякон, алл. Гвардейская, д. 7/6 стр. 7, 142214	2112.43	False	False	2023-09-14 15:25:03	2023-09-18 15:25:03	Phone	3	False	1	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1468	74	Take Luxury Hotel	189	Suite	с. Черемхово, бул. Спортивный, д. 432 к. 8, 188144		True	False	2023-08-17 21:26:17	2023-08-20 21:26:17	Online	5	False	2	2	Spa	КРЕДИТНАЯ КАРТА
1469	72	Religious Boutique Hotel	80	Suite	с. Устюжна, пер. Пионерский, д. 8/3, 813271	7455.76	False	True	2023-03-04 15:02:55	2023-03-06 15:02:55	Phone	2	False	2	2	Spa	КРЕДИТНАЯ КАРТА
1470	37	Card Luxury Hotel	168	Standard	к. Псков, ш. Запрудное, д. 75, 775534	4847.94	False	False	2023-06-01 02:20:11	2023-06-08 02:20:11	Travel Agency	5	False	1	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1471	25	Mind Inn	184	Standard	с. Шадринск, пер. Омский, д. 26 к. 4/9, 639875	2000.0	False	True	2023-05-14 17:18:07	2023-05-22 17:18:07	Phone	6	False	3	2	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1472	25	Successful Resort	172	Superior	г. Сыктывкар, ш. 40 лет Октября, д. 6/4 стр. 2/1, 057968	8681.79	True	False	2023-11-29 21:00:56	2023-12-01 21:00:56	Phone	1	True	2	1	Spa	КРЕДИТНАЯ КАРТА
1473	14	Treat Grand Hotel	180	Standard	к. Оренбург, ш. Мира, д. 6, 844886		False	False	2023-07-08 23:47:38	2023-07-12 23:47:38	Online	3	True	3	2	   Бассейн  	КРЕДИТНАЯ КАРТА
1474	54	Already Inn	34	Suite	г. Катав-Ивановск, бул. Ленинский, д. 4 к. 891, 811409	2000.0	False	True	2023-09-04 22:10:15	2023-09-13 22:10:15	Phone	2	False	3	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1475	53	Close Boutique Hotel	78	Standard	с. Павловская, пер. Сосновый, д. 31 стр. 1/3, 939902	6476.24	False	False	2023-06-20 20:39:52	2023-06-29 20:39:52	Phone	3	False	1	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1476	51	Already Inn	197	Suite	к. Юрьев-Польский, ш. Народное, д. 64 стр. 83, 328128	3368.05	False	False	2023-02-09 14:06:37	2023-02-14 14:06:37	Phone	4	False	1	1	   Бассейн  	КРЕДИТНАЯ КАРТА
1477	8	Couple Boutique Hotel	23	Standard	клх Кулунда, пер. Безымянный, д. 4, 822896	9429.1	False	False	2023-01-14 00:42:36	2023-01-19 00:42:36	Phone	6	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1478	88	Recent Luxury Hotel	176	Suite	п. Лотошино, бул. Кубанский, д. 847 стр. 9/1, 159410	2000.0	False	False	2023-12-29 05:07:05	2024-01-04 05:07:05	Phone	7	False	2	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1479	38	West Luxury Hotel	103	Standard	г. Ясный (Оренб.), ул. Томская, д. 1 стр. 77, 207153	2497.24	True	False	2023-01-29 05:19:07	2023-01-31 05:19:07	Online_LRNXup	6	True	2	2	   Бассейн  	КРЕДИТНАЯ КАРТА
1480	81	Information Resort	70	Suite	д. Нефтеюганск, наб. Зеленая, д. 2/2 к. 7/4, 520933	5324.38	False	False	2023-02-24 18:02:46	2023-03-01 18:02:46	Travel Agency	4	False	2	2	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1481	98	Himself Boutique Hotel	97	Superior	г. Катав-Ивановск, бул. Ленинский, д. 4 к. 891, 811409	7372.36	True	False	2023-09-22 20:39:02	2023-09-23 20:39:02	Travel Agency	8	False	3	0	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1482	58	Avoid Hotel	175	Suite	клх Ухта, бул. Донской, д. 578 стр. 272, 951865	2000.0	False	False	2023-08-28 02:52:42	2023-09-06 02:52:42	Phone	4	False	3	1	Тренажёрный зал	КРЕДИТНАЯ КАРТА
1483	50	Truth Resort	117	Superior	г. Санкт-Петербург, наб. Поперечная, д. 6/7 стр. 678, 833095	6060.34	False	False	2023-08-27 20:17:51	2023-09-02 20:17:51	Online	5	False	1	1	   Бассейн  	ДЕБЕТОВАЯ КАРТА
1484	29	Head Lodge	57	Deluxe	ст. Териберка, бул. Байкальский, д. 80 стр. 6/3, 169939	6564.06	True	False	2023-04-08 01:23:03	2023-04-10 01:23:03	Online	5	False	2	0		КРЕДИТНАЯ КАРТА
1485	2	Republican Grand Hotel	170	Suite	к. Котельнич, алл. Добролюбова, д. 96 к. 703, 441616	5580.81	False	False	2023-05-26 13:21:36	2023-05-28 13:21:36	Phone	5	True	1	0		БАНКОВСКИЙ ПЕРЕВОД
1486	24	Make Boutique Hotel	110	Standard	к. Ясный (Оренб.), бул. Кубанский, д. 549 к. 58, 810970	8073.46	False	False	2023-11-08 17:01:44	2023-11-12 17:01:44	Phone	8	False	1	0	Spa	НАЛИЧНЫЕ
1487	18	Religious Boutique Hotel	149	Standard	г. Дно, ул. Фабричная, д. 8 стр. 7, 880983	5133.08	False	False	2023-10-07 22:03:47	2023-10-13 22:03:47	Online	5	False	1	0	   Бассейн  	НАЛИЧНЫЕ
1488	100	Agreement Spa	63	Suite	г. Петушки, ш. Февральское, д. 89 стр. 1, 078202	2888.14	False	False	2023-02-11 13:11:41	2023-02-13 13:11:41	Phone	6	False	2	1	Тренажёрный зал	БАНКОВСКИЙ ПЕРЕВОД
1489	100	Opportunity Spa	60	Standard	г. Внуково (метеост.), ш. Речное, д. 4 к. 6, 059677	2000.0	False	False	2023-09-08 13:24:26	2023-09-16 13:24:26	Phone	6	True	1	2	Spa	НАЛИЧНЫЕ
